artist_name,track_name,release_date,genre,lyrics
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),2023,hyperpop,"Unforgiven, I'm a villain, I'm a Unforgiven, nan geu gireul georeo Unforgiven, I'm a villain, I'm a Sae sidaero gieokdoel unforgiven  Yeah, what you want? Bulpyeonhami gitdeun face, wanna shut me up Sanyanggameul geodeupae channeun warriors Neoui gamee nan munjea, such a freak, golchitgeori Let me tell you 'bout LE SSERAFIM Naega jeil sileun geon nalgeun daemullim Eodum sok bureul kyeo machi rebellion We gonna kick it, break it, rules gon' give up  Unforgiven, yes, I was bleeding Himeopsi neul jyeoyaman haetdeon ssaum But I ride Baran jeokdo eopseo yongseo ttawineun Nan geumgireul gyeonwo, watch me now Now, now, now  Unforgiven, I'm a villain, I'm a Unforgiven, nan geu gireul georeo Unforgiven, I'm a villain, I'm a Sae sidaero gieokdoel unforgiven  Narang jeo neomeo gachi gaja, my unforgiven girls (Unforgiven) Narang seon neomeo gachi gaja, my unforgiven boys Unforgiven, unforgiven, unforgiven Hangye wiro namgyeojineun uri ireum Narang jeo neomeo gachi gaja, my unforgiven girls  U-unforgiven-given-given Nae stylero livin', livin', livin' Nae bangsik aju won eopsi Tto hangungmallon aju ""cheoreopsi"" (What?) Get started, let's get started Mirae geu ape saegyeodwo naui story Sinnyeomi joemyeon nan villain I'm not that Cinderella type of a girl  Unforgiven, yes, I was bleeding Himeopsi neul jyeoyaman haetdeon ssaum But I ride Baran jeokdo eopseo yongseo ttawineun Nan geumgireul gyeonwo, watch me now Now, now, now  Unforgiven, I'm a villain, I'm a Unforgiven, nan geu gireul georeo Unforgiven, I'm a villain, I'm a Sae sidaero gieokdoel unforgiven  Narang jeo neomeo gachi gaja, my unforgiven girls (Unforgiven) Narang seon neomeo gachi gaja, my unforgiven boys Unforgiven, unforgiven, unforgiven Hangye wiro namgyeojineun uri ireum Narang jeo neomeo gachi gaja, my unforgiven girls  Unforgiven, I'm a villain, I'm a Unforgiven, nan geu gireul georeo Unforgiven, I'm a villain, I'm a Unforgiven, nan geu gireul georeo  Oh, I will never be a clown (Never be a clown) Oh, boge doel geoya nadaum (*doel geoya nadaum*) Oh, nae moksorin jom loud (moksorin jom loud) Oh, I don't care, just shout it out  Narang jeo neomeo gachi gaja, my unforgiven girls (Unforgiven) Narang seon neomeo gachi gaja, my unforgiven boys Unforgiven, unforgiven, unforgiven Hangye wiro namgyeojineun uri ireum Narang jeo neomeo gachi gaja my unforgiven girls"
Stray Kids,JJAM,2024,hyperpop,"       honey jam, ayy Finger lickin', yeah,               jam, jam  topic,      , you can't stop it  bass line , body shake , okay,    take  Come and join the crew, get closer now It's time to make a move, get lit, so loud We know we'll never lose, get trophies now     , yeah Peanut butter jelly time We stick together day and night, yeah Fill up our jars every time Just spread it out    , jam Sticky, sticky, sticky jam Yeah, our jam got them I got no ? You got no ? We gotta jam () Look at our jam, come on and    Stick it up now, put your, put your hands up It's our playground,   , catch up Look at our jam, come on and    (Sing) Come on,          road, just take it slow   open our home  headlights    sing this song No one can escape this feeling     (Dance) I gotta move Look at my groove Jam, jam, jam, jam Say woah (Ha) Say ooh I know, you know, Lee Know  (Rap) Kick snare, hi-hat drum and bass   peanut butter jelly           take it            catch  allergy,     Sticking together day and night, yeah Filling up jars, oh, every time So just spread it out (Right now)    , jam Sticky, sticky, sticky jam Yeah, our jam got them I got no ? You got no ? We gotta jam () Look at our jam, come on and    Everybody, every, everybody, body Jam Jam Jam, jam  Stick it up now, put your, put your hands up (Yeah) It's our playground,   , catch up Look at our jam, come on and   (Jam, jam)"
Stray Kids,Thunderous,2021,hyperpop," Oh    , oh           , ayy                                   Here they come             Freezing cold, but I know we'll burn forever              (  )  (Ha-ha) Man I'm not sorry, I'm dirty    ()    ()     Bang, bang, bang, boom Man I'm not sorry, I'm dirty Keep on talking, we don't play by the rules               *Why you mad? Why you sad? Why you * Out of              (What's up?)  ( )      Here they come             Freezing cold, but I know we'll burn forever           (Ha-ha-ha)    (  )  (Ha-ha) Man I'm not sorry, I'm dirty    (Huh)   ()                    Final warning  back up ()   (Back off)          (Ha-ha) Man I'm not sorry, I'm dirty    ()    ()     Bang, bang, bang, boom Man I'm not sorry, I'm dirty Keep on talking, we don't play by the rules"
ATEEZ,WORK,2024,hyperpop," Gotta work (Gotta work) Gotta make that money, make purse (Yes) Got a fur coat, so I make it purr (Make it purr) Give 'em whiplash when they see me earn (Woo) Gotta, gotta, gotta work Gotta make that money, make purse (Gotta make it) Got a fur coat, so I make it purr (So I make it purr) Gotta get that credit, get perks Gotta, gotta, gotta work  Yo,     golden plate (Ah)    L.A. to Tokyo     classic type    guardians (Going all the way)    breaking news      radio (Going all the way)   , flamingo     adis  Ganso que pone huevos de oro (Oh-oh)          No, no, no, no, no  Gotta work (Gotta work) Gotta make that money, make purse (Yes) Got a fur coat, so I make it purr (Make it purr) Give 'em whiplash when they see me earn (Woo) Gotta, gotta, gotta work (Hey) Gotta make that money, make purse (Gotta make it) Got a fur coat, so I make it purr (So I make it purr) Gotta get that credit, get perks Gotta, gotta, gotta work  Gotta make that money, make purse  (Ah-ha)       , fresh air (Oh)    , gee, gee           *    *     **   ** (Fix on) Yeah, purr,     Uh,    seasoning (Stack, stack) My clock ticks on a different beat Chasing that dough? Wow, ride with me (Oh-oh)  Ganso que pone huevos de oro (Oh-oh)          No, no, no, no, no (Ooh)  Gotta work (Gotta work) Gotta make that money, make purse (Yes) Got a fur coat, so I make it purr (Make it purr) Give 'em whiplash when they see me earn (Woo) Gotta, gotta, gotta work (*Hey*) Gotta make that money, make purse (Gotta make it) Got a fur coat, so I make it purr (So I make it purr) Gotta get that credit, get perks Gotta, gotta, gotta work  Clock, tic-tac-toe,            You can't find me where I stand  Gotta make that money, make purse Money, make purse (Oh, yeah) Oh, na-na-na, yeah Give it up, give it up Gotta make that money, make purse (Oh, yeah) Give it up, give it up, up, up, yeah Money, make purse (Give it up, give it up, up, up, yeah) Give it, give it, give it *Gotta make that money, make*"
aespa,Hold On Tight,2023,hyperpop,"Baby, you and me are a twisted fantasy Buckle up and take a seat, hold on tight  Situation critical, it's heavy A million blocks of obstacles, you help me See a different POV (Givin' back all my) Faith in a catastrophe (It's alright)  Keep on movin' (Movin') Beat the system, autopilot cruisin' (Cruisin') Tunnel vision victory, no losin' (Losin') Heaven knows it's one hell of a ride Better hold on tight, better hold on tight For your life  Baby, you and me are a twisted fantasy Bodies running on a dream, up all night (All night) Wired differently, a chaotic energy Buckle up and take a seat, hold on tight (On tight)  We wer built to be two enemis (I know, I know) But somehow I know we're meant to be (I know, I know) This world's a battlefield, I will be your shield We got something real, worth disrupting the peace We'll disrupt the peace, ah-ah-ah  Yeah, keep on movin' (Movin') Beat the system, autopilot cruisin' (Cruisin') Tunnel vision victory, no losin' (Losin') Heaven knows it's one hell of a ride Better hold on tight, better hold on tight For your life  Baby, you and me are a twisted fantasy Bodies running on a dream, up all night (All night) Wired differently, a chaotic energy Buckle up and take a seat, hold on tight (For your life) Baby, you and me are a twisted fantasy Bodies running on a dream, up all night (All night) Wired differently, a chaotic energy Buckle up and take a seat, hold on tight (On tight)  La, la-la-la, la-la-la, la-la-la, la-la-la, la-la-la Hold on tight (Hold on tight) La, la-la-la, la-la-la, la-la-la, la-la-la, la-la-la Hold on tight"
NewJeans,Hurt,2022,hyperpop," Oh-oh-oh Oh-oh Oh-woah Oh-oh                  ,                 , no          'Cause I'm not gonna be the one to get hurt Hurt (No, no) I'm not gonna be the one to get hurt Hurt (No, no) I'm not gonna be the one to get hurt Hurt (Oh, oh, ooh) I'm not gonna be the one to get hurt (Oh, oh, ooh) I'm not gonna be the one to get hurt (Oh, oh, ooh) I'm not gonna be the one to get hurt (Oh, oh, ooh)                                   , no          'Cause I'm not gonna be the one to get hurt Hurt (No, no) I'm not gonna be the one to get hurt Hurt (No, no) I'm not gonna be the one to get hurt Hurt (Oh, oh, ooh) Hurt (Oh, oh, ooh)  ,      I'm not gonna be the one to get hurt ,      I'm not gonna be the one to get hurt"
BTS,ON,2020,hyperpop," I can't understand what people are sayin'           shadow          New York or Paris     (Yeah) Look at my feet, look down          ?         I know,  I flow       Hey, na-na-na     Hey, na-na-na        Hey, na-na-na Can't hold me down 'Cause you know I'm a fighter      Find me and I'm gonna live with ya  (Ayy-oh)  bring the pain, oh, yeah (Ayy-oh)  bring the pain, oh, yeah Rain be pourin', sky keep fallin' Everyday, oh-na-na-na (Ayy-oh)  bring the pain, oh, yeah  Bring the pain      Bring the pain No fear,     breathe               scream     scream                  Win no matter what Win no matter what Win no matter what     I don't give a uh I don't give a uh I don't give a uh  Hey, na-na-na     Hey, na-na-na        Hey, na-na-na Can't hold me down 'cause you know I'm a fighter      Find me and I'm gonna live with ya  (Ayy-oh)  bring the pain, oh, yeah (Ayy-oh)  bring the pain, oh, yeah Rain be pourin', sky keep fallin' Everyday, oh-na-na-na (Ayy-oh)  bring the pain, oh, yeah          My everythin', my blood and tears Got no fears, I'm singin', ohh Oh, I'm takin' over You should know, yeah Can't 'old me down 'cause you know I'm a fighter      Find me and I'm gonna bleed with ya  (Ayy-oh)  bring the pain, oh, yeah (Ayy-oh)  bring the pain, oh, yeah Rain be pourin', sky keep fallin' Everyday, oh-na-na-na (Ayy-oh) Find me and Im gonna bleed with ya (Ayy-oh)  bring the pain, oh, yeah (Ayy-oh)  bring the pain, oh, yeah *All that I know is just goin' on and on and on and on* (Ayy-oh)  bring the pain, oh, yeah"
NewJeans,Cookie,2022,hyperpop," Ee-yeah        But you know that it ain't for free, yeah-eh      (Yeah)   (Ayy)   choco-chip sprinkle           If you want it, you can get it, if you want it    , boy   ,   ,  , ,     , ?  ,   ,  *, ,  *   , ?          (So good), yeah-eh Looking at my cookie ,   (Taste it)   (Uh)   choco-chip sprinkle            If you want it, you can get it, if you want it    , boy   ,   ,  , ,     , ?  ,   ,  *, ,  *   , ?  (Yeah, yo) Bet you know, bet you know, bet you know I       Take it, don't break it, I wanna see you taste it Sugar, got sugar,     (Yeah, yo) Bet you know, bet you know, bet you know I      Take it, don't break it, I wanna see you taste it Sugar, got sugar, bet you want some (Yeah, yo)   ,   ,  , ,   (Mm-mm, mm-mm)   , ? (Yeah, yo)  ,  (Yeah, yo)  ,  *, ,  * (Mm-mm, mm-mm)   , ? (Yeah, yo)  Yeah, yo Yeah, yo (Mm-mm, mm-mm) Yeah, yo Yeah, yo (Mm-mm, mm-mm)     Come and take a lookie   ,    ,          Come and take a lookie       ,      "
Jimin,Rebirth (Intro),2024,hyperpop," If I'm tryna be special Can I get closer to you?         If I'm tryna be special       I'll show you, baby Oh, I didn't realize Oh, I didn't think I'd care Oh my gosh         light Like   vibe    That I want a real good love, good love, good love I'm tryna find a love, good love, real love                  Stay with you, with you, with you, with you I will be your reason, reason, reason, reason     to you, you To you                      I will be special all for you Special just for you For you (For you) For you (For you) I wanna be with you"
MEOVV,MEOW,2024,hyperpop," (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) Meow (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) (Yeah-yeah-yeah, yeah-yeah-yah, yeah-yeah-yeah) (Yah-yeah-yeah, yeah-yeah-yeah)       chic (Yeah-yeah-yeah-yeah, yeah-yeah-yeah-yeah) Now you speak French, talkin' 'bout we (Yeah-yeah-yeah-yeah, yeah-yeah-yeah-yeah)    oh, please (Oh, please)    can't keep up with me (Uh-uh) Try and match my energy     roarin'    keep burnin'   dancin' on the table, table Tell 'em I'm pullin' up on sight  We'll make 'em (Meow) With my girls, we gon' shake somethin' (Meow) We don't run, we don't chase 'em (Meo-o-o-o-ow) Turn it up, hear dat bass drum Wons and yens and dollars (Hey) comma, comma (Hey), comma (Hey)  Bring 'em (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) Shake somethin' (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) Ah-ah (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) Break somethin' (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) Wons and yens and dollars, comma, comma, comma     I can do it all night It look easy, don't it? (Yeah-yeah-yeah-yeah) Make 'em all tongue-tied  side eye    we own it (Yeah-yeah-yeah-yeah)       Nothin' else on my mind, when I'm on my grind No, I ain't got time     roarin'    keep burnin'   dancin' on the table, table Tell 'em I'm pullin' up on sight  We'll make 'em (Meow) With my girls, we gon' shake somethin' (Meow) We don't run, we don't chase 'em (Meo-o-o-o-ow) Turn it up, hear dat bass drum Wons and yens and dollars (Turn it), comma, comma (Turn it), comma (Turn it)  Bring 'em (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) Shake somethin' (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) Ah-ah (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) Break somethin' (Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah) Wons and yens and dollars, comma, comma, comma  Ah-ah-ah, ah-ah Ah-ah-ah, ah-ah Ah-ah-ah, ah-ah Ah-ah-ah  Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah (Ah-ah-ah, ah-ah) Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah (Ah-ah-ah, ah-ah) Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah (Ah-ah-ah, ah-ah) Yeah-yeah-yeah, yeah-yeah-yeah, yeah-yeah-yeah (Ah-ah-ah)"
KAI,Rover,2023,hyperpop,"Rover is a dancehall song featuring Read More   Yeah, mmh  Come on and hashtag me                bite back Blah, blah                , oh yeah  Take a ride with me        Stop,   Mr. Rover, rover, rover I'm coming over, over, over Call me Rover, rover, rover Im coming over  , ""Mr.""          Rover, rover, rover I'm coming over, over, over  Ayy,       all stop, yeah   , uh We don't need to be a chatterbox  Take a ride with me        Stop,   Mr. Rover, rover, rover I'm coming over, over, over Call me Rover, rover, rover Im coming over  , ""Mr.""          Rover, rover, rover I'm coming over, over, over             Truth for you      , watch me go Baby, catch me If you can, let's race, so  Stop,   Mr. Rover, rover, rover (Oh) I'm coming over, over, over Call me Rover, rover, rover I'm coming over  , ""Mr.""          Rover, rover, rover I'm coming over, over, over      , yeah   , yeah   Catch me if you can, uh   Mr. Rover, rover, rover I'm coming over, over, over Call me Rover, rover, rover I'm coming over  , call me Rover"
JENNIE,You & Me,2023,hyperpop,"The captivating song made its Read More  You know I got ya You know that I got you like that Ain't nobody gonna have your back like the way I do You love it, just say you do You know you got me Everything you do, everything you did Everything I wish I was with, makes me feel alright I'm just saying, so  I really like it Nothin' in the world can make me feel the way you do, the things you do I really like it Nothin' in the world can make me feel the way you do, the things you do  I love you and me Dancing in the moonlight Nobody can see It's just you and me tonight I love you and me Dancing in the moonlight Nobody can see It's just you and me tonight  Look at you, now look at me How you ever, ever gonna find someone like this? Look at you, now look at m How you ever, evr gonna find someone like this?  You're the reason my heart skips, drops Just a little touch, my world stops Finally, I know that you're mine I don't wanna fall Don't wanna play this game of love, oh-eh-oh There's nowhere to hide  I really like it Nothing in the world can make me feel the way you do, the things you do I really like it Nothing in the world can make me feel the way you do, the things you do  I love you and me Dancing in the moonlight Nobody can see It's just you and me tonight I love you and me Dancing in the moonlight Nobody can see It's just you and me tonight  Look at you, now look at me How you ever, ever gonna find someone like this? Look at you, now look at me How you ever, ever gonna find someone like this?  (Ever, ever gonna find someone like this) (Someone like this)  I don't care 'bout your first love This should be your last one Nothin' like your last one You look better on me, that's fashion Won't block your shots, lights, camera, action Never been a love me or a love me not thing Every petal better tell him, better not change I love you, I love me a lot, wait Which one I love better? Better off not saying  I love you and me"
